#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   8.07205     -4.285466  0.084  0.004  0.142  0.004  0.000  0.048  0.550  0.048  0.000  0.882
   8.02009     -4.222700  0.072  0.004  0.132  0.004  0.000  0.054  0.566  0.054  0.000  0.886
   7.96813     -4.160032  0.058  0.006  0.122  0.006  0.000  0.058  0.580  0.058  0.000  0.890
   7.91617     -4.097472  0.048  0.006  0.114  0.006  0.000  0.062  0.594  0.062  0.000  0.892
   7.86421     -4.036405  0.000  0.030  0.000  0.030  0.000  0.054  0.000  0.054  0.734  0.904
   7.81225     -4.021498  0.000  0.036  0.000  0.036  0.000  0.054  0.000  0.054  0.724  0.904
   7.76029     -3.993253  0.000  0.040  0.000  0.040  0.000  0.056  0.000  0.056  0.712  0.902
   7.70832     -3.951484  0.000  0.044  0.000  0.044  0.000  0.056  0.000  0.056  0.702  0.902
   7.65636     -3.896080  0.000  0.048  0.000  0.048  0.000  0.056  0.000  0.056  0.690  0.902
   7.60440     -3.826984  0.000  0.024  0.052  0.032  0.054  0.034  0.488  0.026  0.194  0.902
   7.60440     -3.449130  0.000  0.081  0.026  0.036  0.144  0.203  0.000  0.450  0.000  0.939
   7.50490     -3.545101  0.000  0.000  0.062  0.062  0.410  0.410  0.000  0.000  0.000  0.942
   7.40541     -3.613959  0.000  0.000  0.052  0.052  0.420  0.420  0.002  0.000  0.000  0.946
   7.30591     -3.725339  0.024  0.118  0.000  0.000  0.004  0.004  0.016  0.718  0.048  0.934
   7.20641     -3.905910  0.046  0.106  0.000  0.000  0.002  0.002  0.024  0.676  0.074  0.930
   7.10691     -4.118327  0.072  0.092  0.004  0.004  0.000  0.000  0.032  0.624  0.098  0.922
   7.00742     -4.320423  0.076  0.054  0.000  0.000  0.046  0.046  0.040  0.544  0.120  0.928
   6.90792     -4.474822  0.088  0.044  0.002  0.002  0.026  0.026  0.054  0.516  0.162  0.922
   6.80842     -4.610176  0.096  0.032  0.006  0.006  0.014  0.014  0.068  0.478  0.204  0.916
   6.70892     -4.717422  0.100  0.020  0.008  0.008  0.008  0.008  0.080  0.436  0.242  0.912
   6.60943     -4.789589  0.100  0.012  0.012  0.012  0.004  0.004  0.092  0.398  0.278  0.908
   6.50993     -4.821877  0.096  0.004  0.014  0.014  0.000  0.000  0.104  0.360  0.312  0.906
   6.41043     -4.811603  0.090  0.000  0.016  0.016  0.000  0.000  0.114  0.328  0.340  0.904
   6.31093     -4.758153  0.080  0.000  0.018  0.018  0.000  0.000  0.122  0.298  0.368  0.904
   6.21144     -4.662958  0.068  0.002  0.018  0.018  0.000  0.000  0.130  0.270  0.392  0.904
   6.11194     -4.529629  0.054  0.008  0.020  0.020  0.000  0.000  0.138  0.246  0.416  0.904
   6.01244     -4.364331  0.040  0.018  0.020  0.020  0.000  0.000  0.146  0.222  0.438  0.904
   5.91294     -4.176945  0.024  0.030  0.020  0.020  0.000  0.000  0.154  0.192  0.462  0.904
   5.81344     -3.984928  0.010  0.048  0.020  0.020  0.002  0.002  0.164  0.150  0.490  0.904
   5.71395     -3.826984  0.000  0.016  0.020  0.072  0.022  0.076  0.198  0.016  0.482  0.902
   5.71395     -3.826984  0.000  0.040  0.064  0.004  0.068  0.004  0.614  0.042  0.066  0.902
   5.66199     -3.934166  0.000  0.050  0.002  0.046  0.002  0.042  0.020  0.046  0.692  0.900
   5.61003     -4.044929  0.000  0.026  0.054  0.008  0.042  0.006  0.674  0.020  0.066  0.900
   5.55806     -4.157769  0.000  0.048  0.010  0.022  0.008  0.014  0.156  0.032  0.608  0.898
   5.50610     -4.271229  0.000  0.004  0.028  0.038  0.016  0.022  0.460  0.002  0.324  0.898
   5.45414     -4.383908  0.000  0.040  0.010  0.012  0.004  0.006  0.188  0.020  0.614  0.896
   5.40218     -4.494492  0.000  0.004  0.022  0.030  0.008  0.012  0.480  0.002  0.340  0.896
   5.35022     -4.601746  0.000  0.032  0.006  0.010  0.002  0.004  0.168  0.010  0.664  0.896
   5.29826     -4.704528  0.000  0.018  0.022  0.000  0.006  0.000  0.676  0.004  0.166  0.894
   5.24630     -4.801794  0.000  0.022  0.008  0.004  0.002  0.000  0.286  0.004  0.568  0.894
   5.19434     -4.892597  0.000  0.008  0.004  0.016  0.000  0.002  0.168  0.002  0.696  0.894
   5.14238     -4.976087  0.000  0.004  0.004  0.014  0.000  0.002  0.258  0.000  0.612  0.894
   5.09042     -5.051504  0.000  0.012  0.002  0.004  0.000  0.000  0.174  0.002  0.702  0.894
   5.03845     -5.118187  0.000  0.006  0.002  0.004  0.000  0.000  0.274  0.000  0.606  0.894
   4.98649     -5.175566  0.000  0.004  0.000  0.004  0.000  0.000  0.008  0.000  0.876  0.894
   4.93453     -5.223161  0.000  0.000  0.004  0.002  0.000  0.000  0.782  0.000  0.106  0.894
   4.88257     -5.260581  0.000  0.002  0.002  0.000  0.000  0.000  0.740  0.000  0.150  0.894
   4.83061     -5.287524  0.000  0.000  0.000  0.000  0.000  0.000  0.560  0.000  0.334  0.894
   4.77865     -5.303777  0.000  0.000  0.000  0.000  0.000  0.000  0.724  0.000  0.170  0.894
