#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.56744     -8.138112     -8.138138
   2.52420     -8.139367     -8.139394
   2.48097     -8.141140     -8.141166
   2.43773     -8.143436     -8.143463
   2.39450     -8.146247     -8.146274
   2.35126     -8.149546     -8.149573
   2.30803     -8.153279     -8.153306
   2.26479     -8.157363     -8.157390
   2.22156     -8.161692     -8.161718
   2.17832     -8.166132     -8.166158
   2.13509     -8.170536     -8.170562
   2.09185     -8.174748     -8.174774
   2.04862     -8.178617     -8.178643
   2.00538     -8.181999     -8.182025
   1.96215     -8.184769     -8.184795
   1.91891     -8.186826     -8.186852
   1.87568     -8.188090     -8.188116
   1.83245     -8.188517     -8.188543
   1.83245     -8.188517     -8.188543
   1.78659     -8.187933     -8.187959
   1.74073     -8.186204     -8.186230
   1.69487     -8.183393     -8.183419
   1.64902     -8.179606     -8.179632
   1.60316     -8.174986     -8.175012
   1.55730     -8.169701     -8.169727
   1.51144     -8.163942     -8.163968
   1.46558     -8.157905     -8.157932
   1.41973     -8.151788     -8.151814
   1.37387     -8.145768     -8.145794
   1.32801     -8.140002     -8.140028
   1.28215     -8.136251     -8.136277
   1.23630     -8.138313     -8.138340
   1.19044     -8.138662     -8.138689
   1.14458     -8.142856     -8.142882
   1.09872     -8.145786     -8.145813
   1.05287     -8.147164     -8.147190
   1.00701     -8.145372     -8.145398
   0.96115     -8.142649     -8.142675
   0.96115     -8.142649     -8.142675
   0.94587     -8.141580     -8.141607
   0.93058     -8.140450     -8.140476
   0.91529     -8.139268     -8.139294
   0.90001     -8.138047     -8.138073
   0.88472     -8.136797     -8.136823
   0.86944     -8.135529     -8.135556
   0.85415     -8.134256     -8.134283
   0.83887     -8.132987     -8.133014
   0.82358     -8.131733     -8.131759
   0.80829     -8.130502     -8.130528
   0.79301     -8.129304     -8.129331
   0.77772     -8.128148     -8.128175
   0.76244     -8.127041     -8.127067
   0.74715     -8.125988     -8.126015
   0.73186     -8.124996     -8.125023
   0.71658     -8.124110     -8.124136
   0.70129     -8.124002     -8.124029
   0.68601     -8.123935     -8.123962
   0.67072     -8.123912     -8.123939
   0.67072     -8.123912     -8.123939
   0.63542     -8.124519     -8.124546
   0.60012     -8.127565     -8.127592
   0.56482     -8.130886     -8.130913
   0.52952     -8.134510     -8.134537
   0.49422     -8.138443     -8.138470
   0.45891     -8.142672     -8.142699
   0.42361     -8.147160     -8.147186
   0.38831     -8.151847     -8.151874
   0.35301     -8.156659     -8.156685
   0.31771     -8.161498     -8.161525
   0.28241     -8.166260     -8.166287
   0.24711     -8.170830     -8.170856
   0.21181     -8.175092     -8.175118
   0.17651     -8.178931     -8.178957
   0.14120     -8.182240     -8.182266
   0.10590     -8.184922     -8.184948
   0.07060     -8.186899     -8.186925
   0.03530     -8.188109     -8.188135
   0.00000     -8.188517     -8.188543
 
# Band-Index    7
   0.00000     -8.188517     -8.188543
   0.03530     -8.187350     -8.187376
   0.07060     -8.183835     -8.183861
   0.10590     -8.177927     -8.177953
   0.14120     -8.169564     -8.169589
   0.17651     -8.158662     -8.158687
   0.21181     -8.145138     -8.145163
   0.24711     -8.128924     -8.128949
   0.28241     -8.109995     -8.110020
   0.31771     -8.093105     -8.093131
   0.35301     -8.097229     -8.097256
   0.38831     -8.102828     -8.102855
   0.42361     -8.108020     -8.108047
   0.45891     -8.112637     -8.112663
   0.49422     -8.116543     -8.116570
   0.52952     -8.119643     -8.119669
   0.56482     -8.121880     -8.121907
   0.60012     -8.123249     -8.123276
   0.63542     -8.123829     -8.123856
   0.67072     -8.123912     -8.123939
   0.67072     -8.123912     -8.123939
   0.68601     -8.123935     -8.123962
   0.70129     -8.124002     -8.124029
   0.71658     -8.124110     -8.124136
   0.73186     -8.124251     -8.124278
   0.74715     -8.124421     -8.124447
   0.76244     -8.124613     -8.124639
   0.77772     -8.124821     -8.124848
   0.79301     -8.125040     -8.125067
   0.80829     -8.125265     -8.125292
   0.82358     -8.125489     -8.125516
   0.83887     -8.125706     -8.125733
   0.85415     -8.125911     -8.125938
   0.86944     -8.126098     -8.126124
   0.88472     -8.126260     -8.126287
   0.90001     -8.126394     -8.126420
   0.91529     -8.126492     -8.126519
