#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   0.16555     -1.657200     -1.657172
   0.20694     -1.630849     -1.630822
   0.24832     -1.598974     -1.598946
   0.28971     -1.561788     -1.561760
   0.33110     -1.519518     -1.519490
   0.37248     -1.472449     -1.472421
   0.41387     -1.420883     -1.420855
   0.45526     -1.365208     -1.365180
   0.49664     -1.315141     -1.315115
   0.53803     -1.370715     -1.370689
   0.57942     -1.416982     -1.416957
   0.62081     -1.452770     -1.452745
   0.66219     -1.476352     -1.476325
   0.70358     -1.476152     -1.476126
   0.74497     -1.476223     -1.476196
   0.78635     -1.476280     -1.476253
   0.78635     -1.476280     -1.476253
   0.80428     -1.477710     -1.477683
   0.82220     -1.481945     -1.481918
   0.84012     -1.488801     -1.488774
   0.85804     -1.498008     -1.497981
   0.87596     -1.509244     -1.509218
   0.89388     -1.522158     -1.522131
   0.91180     -1.536383     -1.536357
   0.92972     -1.551565     -1.551539
   0.94764     -1.567403     -1.567377
   0.96557     -1.583600     -1.583574
   0.98349     -1.599899     -1.599873
   1.00141     -1.616080     -1.616055
   1.01933     -1.631932     -1.631907
   1.03725     -1.647294     -1.647269
   1.05517     -1.662011     -1.661986
   1.07309     -1.675958     -1.675933
