#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   1.08346     -7.371583     -7.371414
   1.10097     -7.373873     -7.373706
   1.10097     -7.373873     -7.373706
   1.15350     -7.323935     -7.323770
   1.20603     -7.193164     -7.192998
   1.25856     -7.246300     -7.246134
   1.31109     -7.313920     -7.313753
   1.36361     -7.368176     -7.368005
   1.41614     -7.411700     -7.411524
   1.46867     -7.448741     -7.448559
   1.52120     -7.484915     -7.484725
   1.57373     -7.526551     -7.526354
   1.62626     -7.579653     -7.579449
   1.67878     -7.648697     -7.648489
   1.73131     -7.735741     -7.735529
   1.78384     -7.840243     -7.840029
   1.83637     -7.959590     -7.959377
   1.88890     -8.090006     -8.089793
   1.94143     -8.227383     -8.227172
   1.99395     -8.367871     -8.367662
   2.04648     -8.508167     -8.507960
   2.09901     -8.645596     -8.645390
   2.09901     -8.645596     -8.645390
   2.14854     -8.462776     -8.462568
   2.19806     -8.276678     -8.276468
   2.24758     -8.090289     -8.090078
   2.29711     -7.907438     -7.907224
   2.34663     -7.732923     -7.732708
   2.39616     -7.572471     -7.572257
   2.44568     -7.432366     -7.432153
   2.49521     -7.318562     -7.318353
   2.54473     -7.235310     -7.235107
   2.59425     -7.183803     -7.183609
   2.64378     -7.161597     -7.161413
   2.69330     -7.163238     -7.163065
   2.74283     -7.181692     -7.181529
   2.79235     -7.209783     -7.209629
   2.84188     -7.241133     -7.240987
   2.89140     -7.270575     -7.270435
   2.94092     -7.294239     -7.294103
   2.99045     -7.309464     -7.309331
   3.03997     -7.314709     -7.314577
   3.03997     -7.314709     -7.314577
   3.06019     -7.314649     -7.314517
   3.08041     -7.314481     -7.314348
   3.10063     -7.314241     -7.314108
   3.12085     -7.313987     -7.313853
   3.14106     -7.313804     -7.313669
   3.16128     -7.313799     -7.313662
   3.18150     -7.314106     -7.313967
   3.20172     -7.314882     -7.314742
   3.22194     -7.316315     -7.316172
   3.24215     -7.318615     -7.318470
   3.26237     -7.322021     -7.321873
   3.28259     -7.326796     -7.326645
   3.30281     -7.333226     -7.333071
   3.32303     -7.341618     -7.341460
   3.34325     -7.352296     -7.352134
   3.36346     -7.365595     -7.365429
   3.38368     -7.381847     -7.381678
   3.40390     -7.401384     -7.401210
   3.42412     -7.424514     -7.424336
   3.42412     -7.424514     -7.424336
   3.44434     -7.419747     -7.419569
   3.46456     -7.405557     -7.405378
   3.48477     -7.382266     -7.382087
   3.50499     -7.350384     -7.350203
   3.52521     -7.310569     -7.310386
   3.54543     -7.263593     -7.263409
   3.56565     -7.210303     -7.210117
   3.58586     -7.151588     -7.151400
   3.60608     -7.088358     -7.088167
   3.62630     -7.021527     -7.021334
   3.64652     -6.952007     -6.951812
   3.66674     -6.880699     -6.880502
   3.68696     -6.808490     -6.808291
   3.70717     -6.736250     -6.736049
   3.72739     -6.664823     -6.664621
   3.74761     -6.595020     -6.594816
   3.76783     -6.527600     -6.527395
   3.78805     -6.463255     -6.463050
   3.80826     -6.402589     -6.402384
 
# Band-Index    6
   3.80826     -6.402589     -6.402384
   3.78805     -6.463255     -6.463050
   3.76783     -6.527600     -6.527395
   3.74761     -6.595020     -6.594816
   3.72739     -6.664823     -6.664621
   3.70717     -6.736250     -6.736049
   3.68696     -6.808490     -6.808291
   3.66674     -6.880699     -6.880502
   3.64652     -6.952007     -6.951812
   3.62630     -7.021527     -7.021334
   3.60608     -7.088358     -7.088167
   3.58586     -7.151588     -7.151400
   3.56565     -7.210303     -7.210117
   3.54543     -7.263593     -7.263409
   3.52521     -7.310569     -7.310386
   3.50499     -7.350384     -7.350203
   3.48477     -7.382266     -7.382087
   3.46456     -7.405557     -7.405378
   3.44434     -7.419747     -7.419569
   3.42412     -7.424514     -7.424336
   3.42412     -7.424514     -7.424336
   3.40390     -7.401384     -7.401210
   3.38368     -7.381847     -7.381678
   3.36346     -7.365595     -7.365429
   3.34325     -7.352296     -7.352134
   3.32303     -7.341618     -7.341460
   3.30281     -7.333226     -7.333071
   3.28259     -7.326796     -7.326645
   3.26237     -7.322021     -7.321873
   3.24215     -7.318615     -7.318470
   3.22194     -7.316315     -7.316172
