#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   1.52662     -6.264177     -6.264144
   1.57934     -6.261538     -6.261505
   1.63205     -6.268766     -6.268733
   1.68477     -6.289890     -6.289856
   1.73748     -6.325744     -6.325709
   1.79020     -6.373747     -6.373713
   1.84292     -6.428794     -6.428760
   1.89563     -6.484656     -6.484622
   1.94835     -6.535214     -6.535180
   2.00106     -6.575255     -6.575221
   2.05378     -6.600877     -6.600844
   2.10649     -6.609688     -6.609654
   2.10649     -6.609688     -6.609654
   2.15619     -6.597172     -6.597139
   2.20590     -6.560714     -6.560680
   2.25560     -6.503508     -6.503474
   2.30530     -6.430717     -6.430683
   2.35500     -6.349269     -6.349234
   2.40470     -6.267511     -6.267476
   2.45440     -6.194527     -6.194492
   2.50410     -6.138840     -6.138805
   2.55380     -6.106538     -6.106503
   2.60350     -6.099627     -6.099593
   2.65320     -6.115684     -6.115651
   2.70290     -6.149098     -6.149066
   2.75260     -6.192977     -6.192945
   2.80231     -6.240681     -6.240651
   2.85201     -6.286612     -6.286582
   2.90171     -6.326421     -6.326391
   2.95141     -6.356946     -6.356917
   3.00111     -6.376069     -6.376039
   3.05081     -6.382574     -6.382544
   3.05081     -6.382574     -6.382544
   3.07110     -6.382031     -6.382002
   3.09139     -6.380412     -6.380383
   3.11168     -6.377738     -6.377709
   3.13197     -6.374048     -6.374018
   3.15226     -6.369394     -6.369364
   3.17255     -6.363846     -6.363816
   3.19284     -6.357491     -6.357461
   3.21313     -6.350433     -6.350403
   3.23342     -6.342793     -6.342763
   3.25371     -6.334712     -6.334682
   3.27400     -6.326347     -6.326317
   3.29429     -6.317879     -6.317849
   3.31458     -6.309503     -6.309472
   3.33487     -6.301433     -6.301402
   3.35516     -6.293900     -6.293869
   3.37545     -6.287143     -6.287111
   3.39574     -6.281410     -6.281379
   3.41603     -6.276949     -6.276917
   3.43632     -6.273997     -6.273965
   3.43632     -6.273997     -6.273965
   3.45662     -6.270852     -6.270820
   3.47691     -6.261458     -6.261426
   3.49720     -6.245938     -6.245906
   3.51749     -6.224494     -6.224461
   3.53778     -6.197405     -6.197372
   3.55807     -6.165024     -6.164992
   3.57836     -6.127775     -6.127742
   3.59865     -6.086147     -6.086114
   3.61894     -6.040691     -6.040658
   3.63923     -5.992016     -5.991982
   3.65952     -5.940783     -5.940749
   3.67981     -5.887700     -5.887666
   3.70010     -5.833513     -5.833479
   3.72039     -5.778996     -5.778961
   3.74068     -5.724930     -5.724895
   3.76097     -5.672089     -5.672053
   3.78126     -5.621211     -5.621175
   3.80155     -5.572968     -5.572932
   3.82184     -5.527940     -5.527904
 
# Band-Index    6
   3.82184     -5.527940     -5.527904
   3.80155     -5.572968     -5.572932
   3.78126     -5.621211     -5.621175
   3.76097     -5.672089     -5.672053
   3.74068     -5.724930     -5.724895
   3.72039     -5.778996     -5.778961
   3.70010     -5.833513     -5.833479
   3.67981     -5.887700     -5.887666
   3.65952     -5.940783     -5.940749
   3.63923     -5.992016     -5.991982
   3.61894     -6.040691     -6.040658
   3.59865     -6.086147     -6.086114
   3.57836     -6.127775     -6.127742
   3.55807     -6.165024     -6.164992
   3.53778     -6.197405     -6.197372
   3.51749     -6.224494     -6.224461
   3.49720     -6.245938     -6.245906
   3.47691     -6.261458     -6.261426
   3.45662     -6.270852     -6.270820
   3.43632     -6.273997     -6.273965
   3.43632     -6.273997     -6.273965
   3.41603     -6.276949     -6.276917
   3.39574     -6.281410     -6.281379
   3.37545     -6.287143     -6.287111
   3.35516     -6.293900     -6.293869
   3.33487     -6.301433     -6.301402
   3.31458     -6.309503     -6.309472
   3.29429     -6.317879     -6.317849
   3.27400     -6.326347     -6.326317
   3.25371     -6.334712     -6.334682
   3.23342     -6.342793     -6.342763
   3.21313     -6.350433     -6.350403
   3.19284     -6.357491     -6.357461
   3.17255     -6.363846     -6.363816
   3.15226     -6.369394     -6.369364
   3.13197     -6.374048     -6.374018
   3.11168     -6.377738     -6.377709
   3.09139     -6.380412     -6.380383
   3.07110     -6.382031     -6.382002
   3.05081     -6.382574     -6.382544
   3.05081     -6.382574     -6.382544
   3.00111     -6.376069     -6.376039
   2.95141     -6.356946     -6.356917
   2.90171     -6.326421     -6.326391
   2.85201     -6.286612     -6.286582
   2.80231     -6.240681     -6.240651
   2.75260     -6.192977     -6.192945
   2.70290     -6.149098     -6.149066
   2.65320     -6.115684     -6.115651
   2.60350     -6.099627     -6.099593
   2.55380     -6.106538     -6.106503
   2.50410     -6.138840     -6.138805
   2.45440     -6.194527     -6.194492
   2.40470     -6.267511     -6.267476
   2.35500     -6.349269     -6.349234
   2.30530     -6.430717     -6.430683
   2.25560     -6.503508     -6.503474
   2.20590     -6.560714     -6.560680
   2.15619     -6.597172     -6.597139
   2.10649     -6.609688     -6.609654
   2.10649     -6.609688     -6.609654
   2.05378     -6.600877     -6.600844
   2.00106     -6.575255     -6.575221
   1.94835     -6.535214     -6.535180
   1.89563     -6.484656     -6.484622
   1.84292     -6.428794     -6.428760
   1.79020     -6.373747     -6.373713
   1.73748     -6.325744     -6.325709
   1.68477     -6.289890     -6.289856
   1.63205     -6.268766     -6.268733
   1.57934     -6.261538     -6.261505
   1.52662     -6.264177     -6.264144
   1.47391     -6.270694     -6.270662
   1.42119     -6.274658     -6.274626
   1.36847     -6.270350     -6.270318
   1.31576     -6.253362     -6.253331
   1.26304     -6.220798     -6.220767
   1.21033     -6.171262     -6.171230
   1.15761     -6.104805     -6.104773
   1.10490     -6.022938     -6.022905
   1.10490     -6.022938     -6.022905
   1.08732     -5.992708     -5.992675
   1.06975     -5.961253     -5.961220
   1.05218     -5.928754     -5.928721
   1.03461     -5.895421     -5.895388
   1.01704     -5.861492     -5.861459
   0.99946     -5.827237     -5.827203
   0.98189     -5.792956     -5.792922
   0.96432     -5.758988     -5.758954
   0.94675     -5.725705     -5.725670
   0.92918     -5.693513     -5.693478
   0.91161     -5.662853     -5.662818
   0.89403     -5.634189     -5.634153
   0.87646     -5.608005     -5.607969
   0.85889     -5.584787     -5.584751
   0.84132     -5.565008     -5.564972
   0.82375     -5.549104     -5.549068
   0.80617     -5.537449     -5.537413
   0.78860     -5.530333     -5.530297
   0.77103     -5.527940     -5.527904
   0.77103     -5.527940     -5.527904
   0.73045     -5.531365     -5.531328
   0.68987     -5.541825     -5.541789
   0.64929     -5.559868     -5.559831
   0.60871     -5.586330     -5.586294
   0.56813     -5.622224     -5.622187
   0.52755     -5.668558     -5.668521
   0.48697     -5.726090     -5.726053
   0.44639     -5.795057     -5.795020
   0.40581     -5.874911     -5.874875
   0.36522     -5.964156     -5.964119
   0.32464     -6.060304     -6.060268
   0.28406     -6.159998     -6.159963
   0.24348     -6.259235     -6.259199
   0.20290     -6.353633     -6.353598
   0.16232     -6.438727     -6.438692
   0.12174     -6.510245     -6.510211
   0.08116     -6.564402     -6.564369
   0.04058     -6.598197     -6.598163
   0.00000     -6.609688     -6.609654
 
# Band-Index    7
   0.00000     -6.609688     -6.609654
   0.04058     -6.598197     -6.598163
   0.08116     -6.564402     -6.564369
   0.12174     -6.510245     -6.510211
   0.16232     -6.438727     -6.438692
   0.20290     -6.353633     -6.353598
   0.24348     -6.259235     -6.259199
   0.28406     -6.159998     -6.159963
   0.32464     -6.060304     -6.060268
   0.36522     -5.964156     -5.964119
   0.40581     -5.874911     -5.874875
   0.44639     -5.795057     -5.795020
   0.48697     -5.726090     -5.726053
   0.52755     -5.668558     -5.668521
   0.56813     -5.622224     -5.622187
   0.60871     -5.586330     -5.586294
   0.64929     -5.559868     -5.559831
   0.68987     -5.541825     -5.541789
   0.73045     -5.531365     -5.531328
   0.77103     -5.527940     -5.527904
   0.77103     -5.527940     -5.527904
   0.78860     -5.530333     -5.530297
   0.80617     -5.537449     -5.537413
   0.82375     -5.549104     -5.549068
   0.84132     -5.565008     -5.564972
   0.85889     -5.584787     -5.584751
   0.87646     -5.608005     -5.607969
   0.89403     -5.634189     -5.634153
   0.91161     -5.662853     -5.662818
   0.92918     -5.693513     -5.693478
   0.94675     -5.725705     -5.725670
   0.96432     -5.758988     -5.758954
   0.98189     -5.792956     -5.792922
   0.99946     -5.827237     -5.827203
   1.01704     -5.861492     -5.861459
   1.03461     -5.895421     -5.895388
   1.05218     -5.928754     -5.928721
